Betreiber,Straße,Hausnummer,Adresszusatz,Postleitzahl,Ort,Bundesland,Kreis/kreisfreie Stadt,Breitengrad,Längengrad,Inbetriebnahmedatum,Nennleistung Ladeeinrichtung [kW],Art der Ladeeinrichung,Anzahl Ladepunkte,Steckertypen1,P1 [kW],Public Key1,Steckertypen2,P2 [kW],Public Key2,Steckertypen3,P3 [kW],Public Key3,Steckertypen4,P4 [kW],Public Key4,Stadtbezirk
SWM Versorgungs GmbH,Elsässer Str.,19a,,81667,München,Bayern,Kreisfreie Stadt München,48.130.519,11.605.101,08.10.2020,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,5
SWM Versorgungs GmbH,Marklandstr.,8a,,81667,München,Bayern,Kreisfreie Stadt München,48.092.478,11.604.481,22.04.2021,50,Schnellladeeinrichtung,2,"DC Kupplung Combo, DC CHAdeMO",50,,AC Steckdose Typ 2,22.0,,,,,,,,17
AVIA Tankstelle - Parkhaus,Hochstraße,5,Parkgarage,81669,München,Bayern,Kreisfreie Stadt München,4.813.004,1.158.912,14.11.2023,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,5
AVIA Tankstelle - Parkhaus,Hochstraße,5,Parkgarage,81669,München,Bayern,Kreisfreie Stadt München,4.813.004,1.158.912,14.11.2023,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,5
AVIA Tankstelle - Parkhaus,Hochstraße,5,Parkgarage,81669,München,Bayern,Kreisfreie Stadt München,4.813.004,1.158.912,14.11.2023,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,5
AVIA Tankstelle - Parkhaus,Hochstraße,5,Parkgarage,81669,München,Bayern,Kreisfreie Stadt München,4.813.005,1.158.912,22.12.2023,150,Schnellladeeinrichtung,2,DC Kupplung Combo,150,,DC Kupplung Combo,150.0,,,,,,,,5
MAHAG Automobilhandel und Service GmbH & Co. oHG,Schleibingerstraße,12,,81669,München,Bayern,Kreisfreie Stadt München,48.128.648,11.591.224,27.12.2022,75,Schnellladeeinrichtung,2,"AC Steckdose Typ 2, DC Kupplung Combo",22,3056 3010 0607 2A86 48CE 3D02 0106 052B 8104 000A 0342 0004 E9FB 9820 B70E 766E 9036 C6B0 4DCC 0F2A 9E85 1617 A94D 3A06 7114 2A99 4CCE B1E7 962C 9187 AD7D 43DE B353 F397 14FD 78C3 3EFB D5EB AAEC 0957 B0D1 C57E B283 6A04,"AC Steckdose Typ 2, DC Kupplung Combo",75.0,3056 3010 0607 2A86 48CE 3D02 0106 052B 8104 000A 0342 0004 2935 F863 A42F A02D FA22 2614 0F1F 118C 028F 965B 36DC EFCB 8F5C D92C 9146 ED3C 9119 AEB5 AE76 01C4 DC6E 763D 246A 8405 203E CC6E 2E8B A69E 85A6 FCC8 D584 8E02,,,,,,,5
Energielösung GmbH,Claudius-Keller-Straße,3 a,,81669,München,Bayern,Kreisfreie Stadt München,4.811.633.889,1.160.255,18.09.2023,100,Schnellladeeinrichtung,2,DC Kupplung Combo,50,,DC Kupplung Combo,50.0,,,,,,,,16
SWM Versorgungs GmbH,Rosenheimer Platz,6,,81669,München,Bayern,Kreisfreie Stadt München,48.129.023,11.594.031,20.04.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,5
SWM Versorgungs GmbH,Rosenheimer Str.,172a,,81669,München,Bayern,Kreisfreie Stadt München,48.118.001,11.609.502,20.12.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,16
SWM Versorgungs GmbH,St.-Cajetan-Str.,18,,81669,München,Bayern,Kreisfreie Stadt München,48.121.972,11.601.085,05.07.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,16
SWM Versorgungs GmbH,Lilienstr.,55,,81669,München,Bayern,Kreisfreie Stadt München,48.128.634,11.585.774,14.08.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,5
SWM Versorgungs GmbH,Lilienstr.,57,,81669,München,Bayern,Kreisfreie Stadt München,48.128.577,11.585.687,14.08.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,5
SWM Versorgungs GmbH,Laibacher Str.,1,,81669,München,Bayern,Kreisfreie Stadt München,4.811.598,1.160.442,28.11.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,16
SWM Versorgungs GmbH,Laibacher Str.,3,,81669,München,Bayern,Kreisfreie Stadt München,48.115.889,1.160.448,28.11.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,16
Parkwerk GmbH,Atelierstr.,10,Tiefgarage 1.UG,81671,München,Bayern,Kreisfreie Stadt München,48.125.295,11.605.649,01.07.2022,22,Normalladeeinrichtung,2,AC Kupplung Typ 2,22,,AC Kupplung Typ 2,22.0,,,,,,,,14
Parkwerk GmbH,Atelierstr.,10,Tiefgarage 1.UG,81671,München,Bayern,Kreisfreie Stadt München,48.125.296,11.605.648,01.07.2022,22,Normalladeeinrichtung,2,AC Kupplung Typ 2,22,,AC Kupplung Typ 2,22.0,,,,,,,,14
Parkwerk GmbH,Atelierstr.,10,Tiefgarage 1.UG,81671,München,Bayern,Kreisfreie Stadt München,48.125.297,11.605.651,01.07.2022,22,Normalladeeinrichtung,2,AC Kupplung Typ 2,22,,AC Kupplung Typ 2,22.0,,,,,,,,14
Parkwerk GmbH,Atelierstr.,10,Tiefgarage 1.UG,81671,München,Bayern,Kreisfreie Stadt München,48.125.298,11.605.647,01.07.2022,22,Normalladeeinrichtung,2,AC Kupplung Typ 2,22,,AC Kupplung Typ 2,22.0,,,,,,,,14
Parkwerk GmbH,Atelierstr.,10,Tiefgarage 1.UG,81671,München,Bayern,Kreisfreie Stadt München,48.125.299,11.605.646,01.07.2022,22,Normalladeeinrichtung,2,AC Kupplung Typ 2,22,,AC Kupplung Typ 2,22.0,,,,,,,,14
Parkwerk GmbH,Atelierstr.,10,Tiefgarage 1.UG,81671,München,Bayern,Kreisfreie Stadt München,48.125.294,11.605.645,01.07.2022,22,Normalladeeinrichtung,2,AC Kupplung Typ 2,22,,AC Kupplung Typ 2,22.0,,,,,,,,14
Parkwerk GmbH,Friedenstr.,14,,81671,München,Bayern,Kreisfreie Stadt München,48.125.327,11.604.871,01.07.2022,22,Normalladeeinrichtung,2,AC Kupplung Typ 2,22,,AC Kupplung Typ 2,22.0,,,,,,,,14
Parkwerk GmbH,Friedenstr.,14,,81671,München,Bayern,Kreisfreie Stadt München,48.125.328,11.604.872,01.07.2022,22,Normalladeeinrichtung,2,AC Kupplung Typ 2,22,,AC Kupplung Typ 2,22.0,,,,,,,,14
Park One GmbH,Hanne-Hiob-Straße,10,,81671,München,Bayern,Kreisfreie Stadt München,48.125.082,11.6119,01.01.2020,22,Normalladeeinrichtung,4,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,AC Steckdose Typ 2,22.0,,AC Steckdose Typ 2,22.0,,14
Autohaus Werndl GmbH & Co,Haager Str.,5,,81671,München,Bayern,Kreisfreie Stadt München,48.127.046,11.608.264,15.12.2021,"39,6",Normalladeeinrichtung,2,DC Kupplung Combo,22,,AC Steckdose Typ 2,11.0,,,,,,,,14
SWM Versorgungs GmbH,Echardinger Str.,63,,81671,München,Bayern,Kreisfreie Stadt München,48.120.604,11.622.602,20.12.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,14
SWM Versorgungs GmbH,Echardinger Str.,65,,81671,München,Bayern,Kreisfreie Stadt München,48.120.543,11.622.484,20.12.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,14
SWM Versorgungs GmbH,Josephsburgstr.,36a,,81671,München,Bayern,Kreisfreie Stadt München,48.126.251,11.632.279,20.12.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,14
SWM Versorgungs GmbH,Pariser Str.,30,,81671,München,Bayern,Kreisfreie Stadt München,48.127.562,11.598.971,03.12.2020,50,Schnellladeeinrichtung,2,"DC Kupplung Combo, DC CHAdeMO",50,,AC Steckdose Typ 2,22.0,,,,,,,,5
SWM Versorgungs GmbH,Claude-Lorrain-Str.,24a,,81671,München,Bayern,Kreisfreie Stadt München,48.120.258,11.570.156,22.04.2021,50,Schnellladeeinrichtung,2,"DC Kupplung Combo, DC CHAdeMO",50,,AC Steckdose Typ 2,22.0,,,,,,,,18
DIT München GmbH,Neumarkter Straße,80,,81673,München,Bayern,Kreisfreie Stadt München,481.310.201,116.284.333,01.01.2022,44,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,0,,81673,München,Bayern,Kreisfreie Stadt München,48.130.981,11.624,20.10.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,0,,81673,München,Bayern,Kreisfreie Stadt München,48.130.997,11.623.925,20.10.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,0,,81673,München,Bayern,Kreisfreie Stadt München,48.130.985,11.623.971,20.10.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,0,,81673,München,Bayern,Kreisfreie Stadt München,48.130.998,11.623.933,20.10.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße Str.,0,,81673,München,Bayern,Kreisfreie Stadt München,48.131.042,11.623.927,20.10.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,0,,81673,München,Bayern,Kreisfreie Stadt München,48.131.042,1.162.395,20.10.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,0,,81673,München,Bayern,Kreisfreie Stadt München,48.131.027,11.623.998,20.10.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,0,,81673,München,Bayern,Kreisfreie Stadt München,48.131.012,11.623.951,20.10.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,0,,81673,München,Bayern,Kreisfreie Stadt München,4.813.098,11.624.009,20.10.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,0,,81673,München,Bayern,Kreisfreie Stadt München,48.130.981,11.623.992,20.10.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,0,,81673,München,Bayern,Kreisfreie Stadt München,48.131.025,11.623.983,20.10.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,0,,81673,München,Bayern,Kreisfreie Stadt München,48.131.018,11.623.971,20.10.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,0,,81673,München,Bayern,Kreisfreie Stadt München,48.131.025,11.624.034,20.10.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,0,,81673,München,Bayern,Kreisfreie Stadt München,48.131.026,11.624.025,20.10.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,0,,81673,München,Bayern,Kreisfreie Stadt München,48.131.028,1.162.401,20.10.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,0,,81673,München,Bayern,Kreisfreie Stadt München,48.130.998,11.623.942,10.11.2021,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Levelingstraße,13,,81673,München,Bayern,Kreisfreie Stadt München,4.813.087.826,1.162.512.334,17.11.2021,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,14
E.ON Drive GmbH,Weihenstephaner Straße,30,,81673,München,Bayern,Kreisfreie Stadt München,4.813.078,11.623.645,27.06.2022,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Weihenstephaner Straße,30,,81673,München,Bayern,Kreisfreie Stadt München,48.130.775,11.623.645,27.06.2022,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Weihenstephaner Straße,30,,81673,München,Bayern,Kreisfreie Stadt München,48.130.775,1.162.364,27.06.2022,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Weihenstephaner Straße,30,,81673,München,Bayern,Kreisfreie Stadt München,48.130.771,1.162.364,27.06.2022,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Weihenstephaner Straße,30,,81673,München,Bayern,Kreisfreie Stadt München,48.130.771,1.162.363,28.06.2022,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Weihenstephaner Straße,30,,81673,München,Bayern,Kreisfreie Stadt München,48.130.771,11.623.635,06.09.2022,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Weihenstephaner Straße,30,,81673,München,Bayern,Kreisfreie Stadt München,48.130.753,11.623.617,06.09.2022,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
E.ON Drive GmbH,Weihenstephaner Straße,30,,81673,München,Bayern,Kreisfreie Stadt München,4.813.078,1.162.365,06.09.2022,11,Normalladeeinrichtung,1,AC Steckdose Typ 2,11,,,,,,,,,,,14
Kaufland,Berg-am-Lain-Straße,117,,81673,München,Bayern,Kreisfreie Stadt München,4.812.969,1.162.594,14.03.2022,22,Normalladeeinrichtung,2,AC Kupplung Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,14
Brotmanufaktur Schmidt GmbH & Co. KG,Neumarkter Str.,47,,81673,München,Bayern,Kreisfreie Stadt München,48.132.889,11.622.436,01.12.2020,22,Normalladeeinrichtung,4,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,AC Steckdose Typ 2,22.0,,AC Steckdose Typ 2,22.0,,14
SWM Versorgungs GmbH,Josephsburgstr.,36,,81673,München,Bayern,Kreisfreie Stadt München,48.126.291,11.632.059,20.12.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,14
SWM Versorgungs GmbH,Hermann-Weinhauser-Str.,43,,81673,München,Bayern,Kreisfreie Stadt München,48.133.376,11.628.824,09.05.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,14
SWM Versorgungs GmbH,Prinzregentenpl.,10,,81675,München,Bayern,Kreisfreie Stadt München,48.139.359,11.604.808,20.04.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,13
SWM Versorgungs GmbH,Prinzregentenpl.,10a,,81675,München,Bayern,Kreisfreie Stadt München,48.139.376,11.604.599,20.04.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,13
SWM Versorgungs GmbH,Seerieder Str.,29,,81675,München,Bayern,Kreisfreie Stadt München,48.133.956,11.602.067,23.05.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,5
SWM Versorgungs GmbH,Seerieder Str.,29a,,81675,München,Bayern,Kreisfreie Stadt München,48.133.863,11.602.045,23.05.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,5
SWM Versorgungs GmbH,Lucile-Grahn-Str.,24,,81675,München,Bayern,Kreisfreie Stadt München,48.135.199,11.607.521,24.06.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,5
SWM Versorgungs GmbH,Ismaninger Str.,57,,81675,München,Bayern,Kreisfreie Stadt München,48.142.208,11.601.135,18.11.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,13
SWM Versorgungs GmbH,Ismaninger Str.,57a,,81675,München,Bayern,Kreisfreie Stadt München,48.142.144,11.601.078,18.11.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,13
Jolt Energy GmbH,Einsteinstr.,168,,81677,München,Bayern,Kreisfreie Stadt München,4.813.729.757,1.162.142.682,23.12.2022,320,Schnellladeeinrichtung,2,DC Kupplung Combo,160,,DC Kupplung Combo,160.0,,,,,,,,13
SWM Versorgungs GmbH,Stuntzstr.,2,,81677,München,Bayern,Kreisfreie Stadt München,48.142.394,11.615.714,20.04.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,13
SWM Versorgungs GmbH,Stuntzstr.,2a,,81677,München,Bayern,Kreisfreie Stadt München,48.142.387,11.615.832,20.04.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,13
MK65 GbR,Mauerkircherstr,65,,81679,München,Bayern,Kreisfreie Stadt München,481.559.109,116.083.767,01.12.2022,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,13
MK65 GbR,Mauerkircherstr,65,,81679,München,Bayern,Kreisfreie Stadt München,481.559.109,116.083.767,01.12.2022,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,D03A 7B83 0178 914C EE92 F9A4 A154 575C 30A7 AE76 BDD2 9DB2 61F0 1858 2BB3 E5F5 886B ECD7 4FEE F5D6 AE2A F664 4D77 6474,,,,,,,,,,13
MK65 GbR,Mauerkircherstr,65,,81679,München,Bayern,Kreisfreie Stadt München,481.559.109,116.083.767,01.12.2022,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,13
SWM Versorgungs GmbH,Pienzenauerstr.,1,ggü.,81679,München,Bayern,Kreisfreie Stadt München,48.150.346,11.601.579,26.08.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,13
SWM Versorgungs GmbH,Sternwartstr.,4,,81679,München,Bayern,Kreisfreie Stadt München,48.145.709,11.603.838,26.08.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,13
SWM Versorgungs GmbH,Sternwartstr.,4a,,81679,München,Bayern,Kreisfreie Stadt München,48.145.644,11.603.929,26.08.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,13
SWM Versorgungs GmbH,Delpstr.,34a,,81679,München,Bayern,Kreisfreie Stadt München,4.814.911,11.613.062,26.08.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,13
SWM Versorgungs GmbH,Delpstr.,17,Seite Donaustr.,81679,München,Bayern,Kreisfreie Stadt München,48.146.174,11.611.882,26.08.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,13
SWM Versorgungs GmbH,Kolbergerstr.,15,,81679,München,Bayern,Kreisfreie Stadt München,48.151.003,1.160.581,12.12.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,13
SWM Versorgungs GmbH,Kolbergerstr.,15a,,81679,München,Bayern,Kreisfreie Stadt München,48.151.045,1.160.589,12.12.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,13
SWM Versorgungs GmbH,Beetzstr.,7,,81679,München,Bayern,Kreisfreie Stadt München,48.141.572,11.609.079,23.12.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,13
SWM Versorgungs GmbH,Hofangerstr.,84,,81735,München,Bayern,Kreisfreie Stadt München,48.110.089,11.627.392,26.06.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,16
SWM Versorgungs GmbH,Quiddestr.,44,,81735,München,Bayern,Kreisfreie Stadt München,48.109.226,11.641.172,13.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,16
SWM Versorgungs GmbH,Quiddestr.,44a,,81735,München,Bayern,Kreisfreie Stadt München,48.109.229,11.641.005,13.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,16
SWM Versorgungs GmbH,Adam-Berg-Str.,24,,81735,München,Bayern,Kreisfreie Stadt München,4.811.371,11.622.677,09.05.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,16
EnBW mobility+ AG und Co.KG,Ottobrunner Straße,116,,81737,München,Bayern,Kreisfreie Stadt München,48.102.898,1.162.509,18.07.2019,173,Schnellladeeinrichtung,2,"DC Kupplung Combo, DC CHAdeMO",150,,AC Steckdose Typ 2,22.0,,,,,,,,16
SWM Versorgungs GmbH,Pfanzeltplatz,5,,81737,München,Bayern,Kreisfreie Stadt München,48.100.879,11.630.772,19.09.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,16
SWM Versorgungs GmbH,Pfanzeltplatz,5a,,81737,München,Bayern,Kreisfreie Stadt München,48.100.808,11.630.761,19.09.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,16
SWM Versorgungs GmbH,Thomas-Dehler-Str.,20,,81737,München,Bayern,Kreisfreie Stadt München,48.098.511,11.644.794,19.09.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,16
SWM Versorgungs GmbH,Thomas-Dehler-Str.,20a,,81737,München,Bayern,Kreisfreie Stadt München,48.098.422,11.644.784,19.09.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,16
